author,previewPDFURL,price,url,name,type,producer,productImage
,,9.99,https://everymanchess.com/collections/openings-books/products/birds-opening-detailed-coverage-of-an-underrated-and-dynamic-choice-for-white,Bird's Opening: Detailed coverage of an underrated and dynamic choice for White,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/4dc9f238edffb0531970358e20183b4c_1024x1024@2x.jpg?v=1542922613
,,,https://everymanchess.com/collections/openings-books/products/starting-out-sicilian-scheveningen,Starting Out: Sicilian Scheveningen,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/bb9fd9bd0d1de81378e164b1ee3e9dde_1024x1024@2x.jpg?v=1542115682
,,,https://everymanchess.com/collections/openings-books/products/discovering-chess-openings-building-opening-skills-from-basic-principles,Discovering Chess Openings : Building opening skills from basic principles,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/167f3d95e1d313bd1a26753b2367e2b5_1024x1024@2x.jpg?v=1542115686
John Emms,,10.99,https://everymanchess.com/collections/openings-books/products/dangerous-weapons-the-sicilian,Dangerous Weapons: The Sicilian,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/50ddb852bd860faacffd7cd3d9431200_1024x1024@2x.jpg?v=1542115696
Chris Ward,,10.99,https://everymanchess.com/collections/openings-books/products/dangerous-weapons-the-nimzo-indian,Dangerous Weapons: The Nimzo-Indian,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/bc73e6f86f83f24163c74ce0f8f3f5b5_1024x1024@2x.jpg?v=1542115700
Timothy Taylor,,10.99,https://everymanchess.com/collections/openings-books/products/beating-the-kings-indian-and-grunfeld,Beating the King's Indian and Grünfeld,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/6cf485b727e78e6f704dd0033e70efa6_1024x1024@2x.jpg?v=1542922612
,,9.99,https://everymanchess.com/collections/openings-books/products/the-philidor-files-detailed-coverage-of-a-dynamic-opening,The Philidor Files: Detailed coverage of a dynamic opening,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/914e81eb610b8295ce174849acbf17ca_1024x1024@2x.jpg?v=1542115725
Jovanka Houska,,19.95,https://everymanchess.com/collections/openings-books/products/play-the-caro-kann-a-complete-chess-opening-repertoire-against-1-e4,Play the Caro-Kann: A complete chess opening repertoire against 1 e4,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/0e49fe6c15850697f61c8c60d590ec11_1024x1024@2x.jpg?v=1542115734
James Vigus,,19.95,https://everymanchess.com/collections/openings-books/products/the-pirc-in-black-white-detailed-coverage-of-an-enterprising-chess-opening,The Pirc in Black & White: Detailed coverage of an enterprising chess opening,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/2165ac245fec23e5f28b4aa7352385f4_1024x1024@2x.jpg?v=1542115729
John Watson,,10.99,https://everymanchess.com/collections/openings-books/products/dangerous-weapons-the-french,Dangerous Weapons: The French,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/8945d79644fc12392fefc72809475d59_1024x1024@2x.jpg?v=1542115739
John Cox,,12.99,https://everymanchess.com/collections/openings-books/products/starting-out-sicilian-sveshnikov,Starting Out: Sicilian Sveshnikov,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/ef7b9baaea499904e038d6134a8e0a2f_1024x1024@2x.jpg?v=1542115749
Nigel Davies,,17.95,https://everymanchess.com/collections/openings-books/products/gambiteer-i-a-hard-hitting-chess-opening-repertoire-for-white,Gambiteer I: A hard-hitting chess opening repertoire for White,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/fe7779205ce5f57c2f1b6c7cb088a06f_1024x1024@2x.jpg?v=1542115753
Richard Palliser,,14.95,https://everymanchess.com/collections/openings-books/products/starting-out-the-colle,Starting Out: The Colle,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/35675559de5fde513fe8102430f03582_1024x1024@2x.jpg?v=1542115758
Yelena Dembo,,17.95,https://everymanchess.com/collections/openings-books/products/play-the-grunfeld,Play the Grünfeld,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/e795dad1348e2ac88b78d8a228436b51_1024x1024@2x.jpg?v=1542115763
Christoph Scheerer,,17.95,https://everymanchess.com/collections/openings-books/products/play-1-nc6-a-complete-chess-opening-repertoire-for-black,Play 1...Nc6!: A complete chess opening repertoire for Black,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/71410ca2824c018ed850dd113f2af522_1024x1024@2x.jpg?v=1542115767
Andrew Greet,,14.95,https://everymanchess.com/collections/openings-books/products/starting-out-the-accelerated-dragon-fundamental-coverage-of-a-dynamic-sicilian,Starting Out: The Accelerated Dragon: Fundamental coverage of a dynamic Sicilian,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/fdf3ef7b98e57c7038cffdb6c1020668_1024x1024@2x.jpg?v=1542115776
,,,https://everymanchess.com/collections/openings-books/products/eroffnungsreihe-starting-out-sizilianische-geheimnisse,Eröffnungsreihe STARTING OUT - Sizilianische Geheimnisse,Book,Everyman Chess,
,,,https://everymanchess.com/collections/openings-books/products/eroffnungsreihe-starting-out-konigsindische-geheimnisse,Eröffnungsreihe STARTING OUT - Königsindische Geheimnisse,Book,Everyman Chess,
,,,https://everymanchess.com/collections/openings-books/products/eroffnungsreihe-starting-out-caro-kann-geheimnisse,Eröffnungsreihe STARTING OUT - Caro-Kann Geheimnisse,Book,Everyman Chess,
,,,https://everymanchess.com/collections/openings-books/products/eroffnungsreihe-starting-out-geheimnisse-des-konigsindischen-angriffs,Eröffnungsreihe STARTING OUT - Geheimnisse des königsindischen Angriffs,Book,Everyman Chess,
,,,https://everymanchess.com/collections/openings-books/products/eroffnungsreihe-starting-out-englische-geheimnisse,Eröffnungsreihe STARTING OUT - Englische Geheimnisse,Book,Everyman Chess,
Nigel Davies,,17.95,https://everymanchess.com/collections/openings-books/products/gambiteer-ii-a-hard-hitting-chess-opening-repertoire-for-black,Gambiteer II: A hard-hitting chess opening repertoire for Black,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/bff74fa0e6ffe9d36dd572af8498c937_1024x1024@2x.jpg?v=1542115798
Richard Palliser,,17.95,https://everymanchess.com/collections/openings-books/products/fighting-the-anti-sicilians-combating-2-c3-the-closed-the-morra-gambit-and-other-tricky-ideas,Fighting the Anti-Sicilians,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/ade4e2776ae765fe0ec75368c8afb48c_1024x1024@2x.jpg?v=1542115773
,,,https://everymanchess.com/collections/openings-books/products/eroffnungsreihe-starting-out-nimzo-indische-geheimnisse,Eröffnungsreihe STARTING OUT - Nimzo-Indische Geheimnisse,Book,Everyman Chess,
Alexander Raetsky,,14.95,https://everymanchess.com/collections/openings-books/products/starting-out-classical-sicilian,Starting Out: Classical Sicilian,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/75e96686b341ec0a4bbde97b29e0f6f7_1024x1024@2x.jpg?v=1542115802
,,,https://everymanchess.com/collections/openings-books/products/the-samisch-kings-indian-uncovered,The Sämisch King's Indian Uncovered,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/daa4a5b8637babda555a69e088a400c4_1024x1024@2x.jpg?v=1542115813
Craig Pritchett,,17.95,https://everymanchess.com/collections/openings-books/products/play-the-english-an-active-opening-repertoire-for-white,Play the English: An active opening repertoire for White,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/b2e2de6890f953aa33f3941e28f1fba2_1024x1024@2x.jpg?v=1542115821
Andrew Greet,,10.99,https://everymanchess.com/collections/openings-books/products/dangerous-weapons-1-e4-e5,Dangerous Weapons: 1 e4 e5,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/88e141b0557b59b87828adbe12855ec1_1024x1024@2x.jpg?v=1542115825
Chris Ward,,10.99,https://everymanchess.com/collections/openings-books/products/dangerous-weapons-the-queens-gambit,Dangerous Weapons: The Queen's Gambit,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/cb717b2f063ea39fae816f43324a5256_1024x1024@2x.jpg?v=1542115829
Gawain Jones,,14.95,https://everymanchess.com/collections/openings-books/products/starting-out-sicilian-grand-prix-attack,Starting Out: Sicilian Grand Prix Attack,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/93b5454e4953b123ecfab83a63b53f5f_1024x1024@2x.jpg?v=1542115833
James Vigus,,17.95,https://everymanchess.com/collections/openings-books/products/play-the-slav,Play the Slav,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/26d908e10127ed1f289d330e2b836d29_1024x1024@2x.jpg?v=1542115845
Nick Conticello,,19.95,https://everymanchess.com/collections/openings-books/products/play-1-b4-shock-your-opponents-with-the-sokolsky,Play 1 b4!: Shock your opponents with the Sokolsky,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/d67ff7628288b80badde3e36f9f35566_1024x1024@2x.jpg?v=1542922686
Craig Pritchett,,17.95,https://everymanchess.com/collections/openings-books/products/chess-secrets-heroes-of-classical-chesslearn-from-carlsen-anand-fischer-smyslov-and-rubinstein,"Chess Secrets: Heroes of Classical Chess: Learn from Carlsen, Anand, Fischer, Smyslov and Rubinstein",eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/0ff650cc72af32c2eb7e0e611cdfd62b_1024x1024@2x.jpg?v=1542116000
,,,https://everymanchess.com/collections/openings-books/products/play-the-ponziani,Play the Ponziani,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/7d31b692e8e67dceb52147820668a920_1024x1024@2x.jpg?v=1542116004
Andrew Greet,,19.95,https://everymanchess.com/collections/openings-books/products/beating-unusual-chess-defences-1-e4dealing-with-the-scandinavian-pirc-modern-alekhine-and-other-tricky-lines,"Beating Unusual Chess Defences: 1 e4: Dealing with the Scandinavian, Pirc, Modern, Alekhine and other tricky lines",eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/6fdb16c2d61b4329d5063d5511d3fbf4_1024x1024@2x.jpg?v=1542922612
Neil McDonald,,14.95,https://everymanchess.com/collections/openings-books/products/starting-out-the-reti,Starting Out: The Réti,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/b0b38b43fc039ad40e8e08ae7a8ba2b7_1024x1024@2x.jpg?v=1542116013
James Vigus,,10.99,https://everymanchess.com/collections/openings-books/products/dangerous-weapons-the-dutch,Dangerous Weapons: The Dutch,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/572235ea368b0a3ae497d925fa3d4efe_1024x1024@2x.jpg?v=1542116023
,,,https://everymanchess.com/collections/openings-books/products/eroffnungsreihe-starting-out-geheimnisse-des-offensiven-damenbauern-colle-zukertort-system-barry-und-150-er-angriff,"Eröffnungsreihe STARTING OUT - Geheimnisse des offensiven Damenbauern: Colle-Zukertort-System, Barry- und 150-er Angriff",Book,Everyman Chess,
,,,https://everymanchess.com/collections/openings-books/products/gefahrliche-waffen-benoni-und-benko,Gefährliche Waffen - Benoni und Benkö,Book,Everyman Chess,
,,,https://everymanchess.com/collections/openings-books/products/gefahrliche-waffen-flankeneroffnungen,Gefährliche Waffen - Flankeneröffnungen,Book,Everyman Chess,
Glenn Flear,,12.95,https://everymanchess.com/collections/openings-books/products/starting-out-open-games,Starting Out: Open Games,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/7914e3dd36361ca588d140f718b966db_1024x1024@2x.jpg?v=1542116036
,,,https://everymanchess.com/collections/openings-books/products/attacking-with-the-isolated-queens-pawn,Attacking with the Isolated Queen's Pawn,Book,Everyman Chess,
Lorin D'Costa,,12.99,https://everymanchess.com/collections/openings-books/products/who-dares-wins-attacking-the-king-on-opposite-sides,Who Dares Wins!:Attacking the King on Opposite Sides,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/cdc8609b5496581cc76e0465971f419f_1024x1024@2x.jpg?v=1542116041
Simon Williams,,10.99,https://everymanchess.com/collections/openings-books/products/how-to-win-at-chess-quickly,How to Win at Chess - Quickly!,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/9a0001818a0fcd13fc2abe768d80bef0_1024x1024@2x.jpg?v=1542116045
,,9.99,https://everymanchess.com/collections/openings-books/products/the-scotch-game,The Scotch Game,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/b5b8eaa4ba043f778b4c0148d7e2fa2f_1024x1024@2x.jpg?v=1542116049
Nicolai V. Pedersen,,19.95,https://everymanchess.com/collections/openings-books/products/play-the-benko-gambit,Play the Benko Gambit,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/f04de4c8dffd1b6682352f68dbfc35b7_1024x1024@2x.jpg?v=1542116057
John Emms,,10.99,https://everymanchess.com/collections/openings-books/products/dangerous-weapons-the-caro-kann,Dangerous Weapons: The Caro-Kann,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/1512c77c30feffb5ffc3c5f6d863797e_1024x1024@2x.jpg?v=1542116061
Colin Crouch,,10.99,https://everymanchess.com/collections/openings-books/products/why-we-lose-at-chess,Why We Lose at Chess,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/ef133ee2e78f91e5686e3bbf65b8af38_1024x1024@2x.jpg?v=1542116066
Cyrus Lakdawala,,17.95,https://everymanchess.com/collections/openings-books/products/play-the-london-system,Play the London System,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/99772e62a1a1cfc5eb9735b08618b2bb_1024x1024@2x.jpg?v=1542922692
,,,https://everymanchess.com/collections/openings-books/products/gambit-busters-take-it-keep-it-and-win,"Gambit Busters: Take it, keep it ... and win!",Book,Everyman Chess,
Charlie Storey,,19.95,https://everymanchess.com/collections/openings-books/products/the-sniper-play-1-g6-bg7-and-c5,"The Sniper: Play 1...g6, ...Bg7 and ...c5!",eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/121a4b9c97fef3a122bddeafffd6f8f2_1024x1024@2x.jpg?v=1542116103
Ruslan Scherbakov,,15.99,https://everymanchess.com/collections/openings-books/products/the-triangle-system-noteboom-marshall-gambit-and-other-semi-slav-triangle-lines,"The Triangle System: Noteboom, Marshall Gambit and other Semi-Slav Triangle lines",eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/3fc578b4c6b7af6cafa6568959b36b0e_1024x1024@2x.jpg?v=1542116095
Simon Williams,,19.95,https://everymanchess.com/collections/openings-books/products/attacking-chess-the-french-a-dynamic-repertoire-for-black,Attacking Chess: The French: A dynamic repertoire for Black,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/db00afef4ef80522e85887c3c2a3ee3c_1024x1024@2x.jpg?v=1542116120
,,,https://everymanchess.com/collections/openings-books/products/gefahrliche-waffen-pirc-und-moderne-verteidigung,Gefährliche Waffen - Pirc und Moderne Verteidigung,Book,Everyman Chess,
,,,https://everymanchess.com/collections/openings-books/products/gefahrliche-waffen-konigsindisch,Gefährliche Waffen - Königsindisch,Book,Everyman Chess,
John Cox,,17.95,https://everymanchess.com/collections/openings-books/products/declining-the-queens-gambit,Declining the Queen's Gambit,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/859807d201204f05a1fc26062f312615_1024x1024@2x.jpg?v=1542116111
,,,https://everymanchess.com/collections/openings-books/products/gewinnen-mit-katalanisch,Gewinnen mit Katalanisch,Book,Everyman Chess,
David Vigorito,,10.99,https://everymanchess.com/collections/openings-books/products/attacking-chess-the-kings-indian-volume-1,"Attacking Chess: The King's Indian, Volume 1",eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/8aa614d12c7d6f9df3f0284aa90ca438_1024x1024@2x.jpg?v=1542116107
,,,https://everymanchess.com/collections/openings-books/products/eroffnungsreihe-starting-out-der-trompowsky-angriff,Eröffnungsreihe STARTING OUT - Der Trompowsky-Angriff,Book,Everyman Chess,
,,,https://everymanchess.com/collections/openings-books/products/bird-eroffnung-eine-umfassende-einfuhrung-in-ein-unterschatztes-und-dynamisches-system-fur-weiss,Bird-Eröffnung: Eine umfassende Einführung in ein unterschätztes und dynamisches System für Weiß,Book,Everyman Chess,
,,,https://everymanchess.com/collections/openings-books/products/sizilianisch-kan-variante,Sizilianisch - Kan-Variante,Book,Everyman Chess,
,,,https://everymanchess.com/collections/openings-books/products/eroffnungsreihe-starting-out-skandinavisch,Eröffnungsreihe STARTING OUT - Skandinavisch,Book,Everyman Chess,
Cyrus Lakdawala,,19.95,https://everymanchess.com/collections/openings-books/products/a-ferocious-opening-repertoire,A Ferocious Opening Repertoire,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/2d33f1106892497068cafb8bcc75996b_1024x1024@2x.jpg?v=1542116131
Richard Palliser,,14.95,https://everymanchess.com/collections/openings-books/products/starting-out-the-trompowsky-attack,Starting Out: The Trompowsky Attack,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/625fc363d965cc2fbef3f637e22d5976_1024x1024@2x.jpg?v=1542115862
,,,https://everymanchess.com/collections/openings-books/products/the-classical-kings-indian-uncovered,The Classical King's Indian Uncovered,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/f335087311451f759e3bef7f37f60f52_1024x1024@2x.jpg?v=1542115868
Nigel Davies,,14.95,https://everymanchess.com/collections/openings-books/products/starting-out-the-modern,Starting Out: The Modern,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/ec88bab2c80865dece947a89ab1e294b_1024x1024@2x.jpg?v=1542115871
,,9.99,https://everymanchess.com/collections/openings-books/products/how-to-beat-the-french-defence-the-essential-guide-to-the-tarrasch,How to Beat the French Defence: The Essential Guide to the Tarrasch,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/f86eeb55988c8a8fd7ef7e850ec70be3_1024x1024@2x.jpg?v=1542115875
John Emms,,14.95,https://everymanchess.com/collections/openings-books/products/starting-out-the-c3-sicilian,Starting Out: The c3 Sicilian,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/e11c914a71a8f2450bb6c496856df1db_1024x1024@2x.jpg?v=1542115879
Chris Ward,,10.99,https://everymanchess.com/collections/openings-books/products/dangerous-weapons-the-benoni-and-benko,Dangerous Weapons: The Benoni and Benko,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/3d7a0c78322f19f3fb70eaa7686cce84_1024x1024@2x.jpg?v=1542115884
Yelena Dembo,,17.95,https://everymanchess.com/collections/openings-books/products/fighting-the-anti-kings-indians-how-to-handle-whites-tricky-ways-of-avoiding-the-main-lines,Fighting the Anti-King's Indians: How to Handle White's tricky ways of avoiding the main lines,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/1c8937da56fde64798a0fce08148b805_1024x1024@2x.jpg?v=1542115888
Johan Hellsten,,17.95,https://everymanchess.com/collections/openings-books/products/play-the-sicilian-kan-a-dynamic-and-flexible-repertoire-for-black,Play the Sicilian Kan: A dynamic and flexible repertoire for Black,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/90c51f7ea51dd392f61d9779cbb9f672_1024x1024@2x.jpg?v=1542115904
Andrew Greet,,17.95,https://everymanchess.com/collections/openings-books/products/play-the-queens-indian,Play the Queen's Indian,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/e62302a497e40457de86f5ef5ffc736f_1024x1024@2x.jpg?v=1542115914
John Emms,,10.99,https://everymanchess.com/collections/openings-books/products/dangerous-weapons-anti-sicilians,Dangerous Weapons: Anti-Sicilians,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/3ece631a3e0636f5cfe86f73240177f4_1024x1024@2x.jpg?v=1542115918
,,,https://everymanchess.com/collections/openings-books/products/gewinnen-gegen-konigsindisch-und-grunfeld,Gewinnen gegen Königsindisch und Grünfeld,Book,Everyman Chess,
John Emms,,14.95,https://everymanchess.com/collections/openings-books/products/starting-out-the-sicilian-2nd-edition,"Starting Out: The Sicilian, 2nd edition",eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/1d250df47eccaff12366cc0da56d2a99_1024x1024@2x.jpg?v=1542115928
Milos Pavlovic,,17.95,https://everymanchess.com/collections/openings-books/products/fighting-the-ruy-lopez,Fighting the Ruy Lopez,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/ae66e71afa3ebcf98bbead763174cc8b_1024x1024@2x.jpg?v=1542115932
Glenn Flear,,10.99,https://everymanchess.com/collections/openings-books/products/dangerous-weapons-the-kings-indian,Dangerous Weapons: The King's Indian,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/66c302a209858cf140f5f1446cfb63b2_1024x1024@2x.jpg?v=1542115936
Nigel Davies,,17.95,https://everymanchess.com/collections/openings-books/products/play-the-catalan,Play the Catalan,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/b19d66038fd006ef3cebdb29537b2189_1024x1024@2x.jpg?v=1542115940
Colin McNab,,10.99,https://everymanchess.com/collections/openings-books/products/dangerous-weapons-the-pirc-and-modern,Dangerous Weapons: The Pirc and Modern,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/5266e8e60109a2a62b9fd2903b4ea495_1024x1024@2x.jpg?v=1542115945
James Vigus,,10.99,https://everymanchess.com/collections/openings-books/products/dangerous-weapons-flank-openings,Dangerous Weapons: Flank Openings,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/c9c780ec567ae6ee879e0ee8f46651c7_1024x1024@2x.jpg?v=1542115907
Nick Conticello,,14.95,https://everymanchess.com/collections/openings-books/products/seven-ways-to-smash-the-sicilian,Seven Ways to Smash the Sicilian,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/325f6e32b1cccfd2aaa18538683a01b8_1024x1024@2x.jpg?v=1542115949
Timothy Taylor,,17.95,https://everymanchess.com/collections/openings-books/products/the-budapest-gambit,The Budapest Gambit,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/2fc1262d0bbca25fb1e01fc15a8b6d35_1024x1024@2x.jpg?v=1542115960
,,,https://everymanchess.com/collections/openings-books/products/eroffnungsreihe-starting-out-colle-geheimnisse,Eröffnungsreihe STARTING OUT - Colle Geheimnisse,Book,Everyman Chess,
,,,https://everymanchess.com/collections/openings-books/products/pirc-fur-schwarz-und-weiss,Pirc für Schwarz und Weiß,Book,Everyman Chess,
,,,https://everymanchess.com/collections/openings-books/products/sokolski-fur-schwarz-und-weiss,Sokolski für Schwarz und Weiß,Book,Everyman Chess,
,,,https://everymanchess.com/collections/openings-books/products/eroffnungsreihe-starting-out-geheimnisse-der-modernen-verteidigung,Eröffnungsreihe STARTING OUT - Geheimnisse der Modernen Verteidigung,Book,Everyman Chess,
,,,https://everymanchess.com/collections/openings-books/products/eroffnungsreihe-starting-out-geheimnisse-des-grand-prix-angriffs,Eröffnungsreihe STARTING OUT - Geheimnisse des Grand-Prix-Angriffs,Book,Everyman Chess,
,,,https://everymanchess.com/collections/openings-books/products/caro-kann-ein-komplettes-repertoire-gegen-1-e4,Caro-Kann: Ein komplettes Repertoire gegen 1.e4,Book,Everyman Chess,
,,,https://everymanchess.com/collections/openings-books/products/gefahrliche-waffen-franzosisch,Gefährliche Waffen - Französisch,Book,Everyman Chess,
,,,https://everymanchess.com/collections/openings-books/products/gewinnen-mit-slawisch,Gewinnen mit Slawisch,Book,Everyman Chess,
,,9.99,https://everymanchess.com/collections/openings-books/products/the-blackmar-diemer-gambit-a-modern-guide-to-a-fascinating-chess-opening,The Blackmar-Diemer Gambit: A modern guide to a fascinating chess opening,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/64e7183fea209dbe8ad5782b04e2f945_1024x1024@2x.jpg?v=1542115975
Richard Palliser,,14.95,https://everymanchess.com/collections/openings-books/products/how-to-play-against-1d4,How to Play against 1d4,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/3408557f074d1ac119dc964e8e9f9226_1024x1024@2x.jpg?v=1542115987
Simon Williams,,15.95,https://everymanchess.com/collections/openings-books/products/the-new-sicilian-dragon,The New Sicilian Dragon,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/49a3d27701d250aa9b89d206f33f368f_1024x1024@2x.jpg?v=1542115984
John Emms,,17.95,https://everymanchess.com/collections/openings-books/products/beating-1e4-e5-a-repertoire-for-white-in-the-open-games,Beating 1e4 e5: A repertoire for White in the Open Games,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/889176c1b2eae9e60140d156e51d39ee_1024x1024@2x.jpg?v=1542115991
,,,https://everymanchess.com/collections/openings-books/products/english-e5-the-reversed-sicilian-lines,English ... e5: The reversed Sicilian Lines,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/2063af4c5f28766a59cd28c3bd79e96c_1024x1024@2x.jpg?v=1542115363
,,,https://everymanchess.com/collections/openings-books/products/the-four-knights,The Four Knights,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/8ba990b6298c1679d11cb21c31d7844a_1024x1024@2x.jpg?v=1542115370
,,,https://everymanchess.com/collections/openings-books/products/the-ruy-lopez-main-line,The Ruy Lopez Main Line,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/b020129e52c30557536cf53392bd32de_1024x1024@2x.jpg?v=1542115393
,,,https://everymanchess.com/collections/openings-books/products/starting-out-the-grunfeld,Starting Out: the Grünfeld,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/4d8c22a0656e8bee621c15463fcca852_1024x1024@2x.jpg?v=1542115396
Nigel Davies,,19.95,https://everymanchess.com/collections/openings-books/products/the-dynamic-reti,The Dynamic Reti,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/2f75332a329b1024a0aa679854c43615_1024x1024@2x.jpg?v=1542115413
,,,https://everymanchess.com/collections/openings-books/products/the-catalan,The Catalan,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/c2b323264b0a076f315271e722e02624_1024x1024@2x.jpg?v=1542115410
,,,https://everymanchess.com/collections/openings-books/products/english-opening-classical-indian,English Opening: Classical & Indian,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/20b0de17a8e0e991678fbd74a933fae8_1024x1024@2x.gif?v=1542115427
John Emms,,14.99,https://everymanchess.com/collections/openings-books/products/starting-out-the-queens-indian,Starting Out: The Queen's Indian,eBook,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/52f71e021eece7c7705e8cfdc7840870_1024x1024@2x.jpg?v=1542115457
,,,https://everymanchess.com/collections/openings-books/products/play-the-kings-indian-a-complete-repertoire-for-black-in-this-most-dynamic-of-openings,Play the King's Indian: A complete Repertoire for Black in this most dynamic of openings,Book,Everyman Chess,//cdn.shopify.com/s/files/1/0080/9284/4094/products/834b318ac18cbaba5af882e6d6f50604_1024x1024@2x.jpg?v=1542115469
